COUNTRY,YEAR,VALUE
TUR,2018,96
TUR,2019,97
TUR,2020,95
UKR,1990,89
UKR,1991,89
UKR,1992,90
UKR,1993,94
UKR,1994,96
UKR,1995,97
UKR,1996,92
UKR,1997,97
UKR,1998,96
UKR,1999,99
UKR,2000,99
UKR,2001,99
UKR,2002,99
UKR,2003,99
UKR,2004,99
UKR,2005,96
UKR,2006,98
UKR,2007,97
UKR,2008,94
UKR,2009,75
UKR,2010,56
UKR,2011,67
UKR,2012,79
UKR,2013,79
UKR,2014,56
UKR,2015,56
UKR,2016,42
UKR,2017,86
UKR,2018,91
UKR,2019,93
UKR,2020,85
UZB,1984,73
UZB,1985,92
UZB,1986,90
UZB,1987,89
UZB,1988,90
UZB,1989,81
UZB,1990,85
UZB,1991,84
UZB,1992,84
UZB,1993,82
UZB,1994,71
UZB,1995,91
UZB,1996,95
UZB,1997,96
UZB,1998,95
UZB,1999,96
UZB,2000,99
UZB,2001,99
UZB,2002,97
UZB,2003,99
UZB,2004,98
UZB,2005,99
UZB,2006,98
UZB,2007,98
UZB,2008,98
UZB,2009,95
UZB,2010,98
UZB,2011,99
UZB,2012,99
UZB,2013,97
UZB,2014,99
UZB,2015,99
UZB,2016,99
UZB,2017,99
UZB,2018,96
UZB,2019,98
UZB,2020,99
,1983,69.42122455
,1984,70.84575824
,1985,74.1546771
,1986,76.22094255
,1987,80.9339034
,1988,82.72837147
,1989,80.94811214
,1990,83.07676887
,1991,81.53082594
,1992,81.58604628
,1993,83.07693685
,1994,82.72029593
,1995,83.82570453
,1996,86.1821486
,1997,88.06049068
,1998,88.03622579
,1999,89.45514002
,2000,90.77067565
,2001,91.69016234
,2002,91.14660904
,2003,90.77587442
,2004,91.69418878
,2005,93.02852338
,2006,94.36882986
,2007,94.74796754
,2008,94.87663103
,2009,93.74090005
,2010,93.47469785
,2011,94.27820183
,2012,94.79671435
,2013,95.12030085
,2014,93.80135057
,2015,94.2111048
,2016,93.6798128
,2017,95.18415714
,2018,95.07649059
,2019,95.5425333
,,
Last update,,
Description,,
Reference link,,
,,
Copyright,,
© WHO Regional Office for Europe 2021. All rights reserved.,,
